query_id,fidelity,validity,in_evidence_valid_subset,exclusion_reason,gold_source,gold_year,freshness_class,volatility,unit_id,snapshot_round
q_376b8a53,BASE_QUERY,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_376b8a53@rerun_24h,rerun_24h
q_56ee58f4,BASE_QUERY,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_56ee58f4@rerun_24h,rerun_24h
p_q_acfe9269_0,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_acfe9269@rerun_24h,rerun_24h
p_q_0c3fca22_0,DIFFERENT,JUDGE_DISAGREEMENT,0,paraphrase_different,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_0c3fca22@rerun_24h,rerun_24h
p_q_49493ec6_0,JUDGE_DISAGREEMENT,VALID_AT_T,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_49493ec6@rerun_24h,rerun_24h
p_q_ae57c718_2,JUDGE_DISAGREEMENT,VALID_AT_T,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_ae57c718@rerun_24h,rerun_24h
p_q_b38e651d_0,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_b38e651d@rerun_24h,rerun_24h
p_q_18c91502_2,DIFFERENT,JUDGE_DISAGREEMENT,0,paraphrase_different,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_18c91502@rerun_24h,rerun_24h
p_q_a05e5c8b_2,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_a05e5c8b@rerun_24h,rerun_24h
p_q_86cb82cf_1,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_86cb82cf@rerun_24h,rerun_24h
p_q_50e17bb5_0,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_50e17bb5@rerun_24h,rerun_24h
p_q_93aa5399_1,JUDGE_DISAGREEMENT,VALID_AT_T,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_93aa5399@rerun_24h,rerun_24h
p_q_f1839167_1,JUDGE_DISAGREEMENT,VALID_AT_T,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_f1839167@rerun_24h,rerun_24h
p_q_caf45aad_2,DIFFERENT,VALID_AT_T,0,paraphrase_different,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_caf45aad@rerun_24h,rerun_24h
p_q_9432e97c_2,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_9432e97c@rerun_24h,rerun_24h
p_q_2d02fb45_3,JUDGE_DISAGREEMENT,VALID_AT_T,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_2d02fb45@rerun_24h,rerun_24h
p_q_a867a828_3,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_a867a828@rerun_24h,rerun_24h
p_q_2b247cc4_0,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_2b247cc4@rerun_1h,rerun_1h
p_q_e5feb4c8_0,JUDGE_DISAGREEMENT,VALID_AT_T,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_e5feb4c8@rerun_24h,rerun_24h
p_q_92bed87f_2,JUDGE_DISAGREEMENT,INDETERMINATE_AT_T,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_92bed87f@rerun_24h,rerun_24h
p_q_10c25152_1,JUDGE_DISAGREEMENT,VALID_AT_T,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_10c25152@rerun_24h,rerun_24h
p_q_0e3fb3ca_0,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_0e3fb3ca@rerun_24h,rerun_24h
p_q_a05e5c8b_0,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_a05e5c8b@rerun_24h,rerun_24h
p_q_dcf1f4d4_0,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_dcf1f4d4@rerun_24h,rerun_24h
p_q_c7b2bccd_3,JUDGE_DISAGREEMENT,VALID_AT_T,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_c7b2bccd@rerun_24h,rerun_24h
p_q_ec7fa565_2,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_ec7fa565@rerun_24h,rerun_24h
p_q_5f279acb_2,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,freshqa,before 2022,TIMELESS,SINGLE_YEAR,q_5f279acb@rerun_24h,rerun_24h
p_q_c96939e7_1,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_c96939e7@rerun_24h,rerun_24h
p_q_ff48fd09_1,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_ff48fd09@rerun_24h,rerun_24h
p_q_97cbd451_1,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_97cbd451@rerun_24h,rerun_24h
p_q_34965476_1,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,freshqa,2022,TIMELESS,SINGLE_YEAR,q_34965476@rerun_24h,rerun_24h
p_q_01db3ce8_0,JUDGE_DISAGREEMENT,INDETERMINATE_AT_T,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_01db3ce8@rerun_24h,rerun_24h
p_q_ddf45443_2,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_ddf45443@rerun_24h,rerun_24h
p_q_62a24122_1,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,freshqa,before 2022,TIMELESS,SINGLE_YEAR,q_62a24122@rerun_24h,rerun_24h
p_q_d23799e5_0,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_d23799e5@rerun_24h,rerun_24h
p_q_2dc6d84a_3,DIFFERENT,VALID_AT_T,0,paraphrase_different,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_2dc6d84a@rerun_24h,rerun_24h
p_q_5026a65e_2,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_5026a65e@rerun_12h,rerun_12h
p_q_16e427cd_0,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_16e427cd@rerun_24h,rerun_24h
p_q_9acafca8_1,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_9acafca8@rerun_24h,rerun_24h
p_q_e2e6d6d8_3,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_e2e6d6d8@rerun_24h,rerun_24h
p_q_0c4788f0_0,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_0c4788f0@rerun_24h,rerun_24h
p_q_80aa22e7_3,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,freshqa,before 2022,TIMELESS,SINGLE_YEAR,q_80aa22e7@rerun_24h,rerun_24h
p_q_56e02d43_1,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,freshqa,before 2022,TIMELESS,SINGLE_YEAR,q_56e02d43@rerun_24h,rerun_24h
p_q_6a00b156_3,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_6a00b156@rerun_24h,rerun_24h
p_q_29032ea3_1,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_29032ea3@rerun_24h,rerun_24h
p_q_3d46fcdf_1,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_3d46fcdf@rerun_24h,rerun_24h
p_q_9d2666a3_1,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_9d2666a3@rerun_24h,rerun_24h
p_q_e9fd2fb4_0,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_e9fd2fb4@rerun_24h,rerun_24h
p_q_579c926b_1,JUDGE_DISAGREEMENT,VALID_AT_T,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_579c926b@rerun_24h,rerun_24h
p_q_0b649394_1,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_0b649394@rerun_24h,rerun_24h
p_q_3e5fda75_0,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_3e5fda75@rerun_24h,rerun_24h
p_q_80bc432e_2,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_80bc432e@rerun_24h,rerun_24h
p_q_df76af12_1,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_df76af12@rerun_24h,rerun_24h
p_q_389476c5_1,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_389476c5@rerun_24h,rerun_24h
p_q_4ee9519a_1,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_4ee9519a@rerun_24h,rerun_24h
p_q_4987dd97_3,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_4987dd97@rerun_24h,rerun_24h
p_q_d6104cc3_1,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_d6104cc3@rerun_24h,rerun_24h
p_q_0c4788f0_1,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_0c4788f0@rerun_24h,rerun_24h
p_q_3237dda9_3,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_3237dda9@rerun_1h,rerun_1h
p_q_5f279acb_0,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,freshqa,before 2022,TIMELESS,SINGLE_YEAR,q_5f279acb@rerun_24h,rerun_24h
p_q_d8b1d102_2,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_d8b1d102@rerun_24h,rerun_24h
p_q_fc47ce8e_0,JUDGE_DISAGREEMENT,VALID_AT_T,0,paraphrase_judge_disagreement,freshqa,before 2022,TIMELESS,SINGLE_YEAR,q_fc47ce8e@rerun_24h,rerun_24h
p_q_c1695ecb_0,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_c1695ecb@rerun_24h,rerun_24h
p_q_65d75670_0,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_65d75670@rerun_24h,rerun_24h
p_q_da1c81d6_0,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_da1c81d6@rerun_24h,rerun_24h
p_q_79d94239_2,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_79d94239@rerun_24h,rerun_24h
p_q_87ca114c_0,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_87ca114c@rerun_24h,rerun_24h
p_q_876bdd3b_3,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_876bdd3b@rerun_24h,rerun_24h
p_q_21593fd1_3,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_21593fd1@rerun_24h,rerun_24h
p_q_64800213_3,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_64800213@rerun_24h,rerun_24h
p_q_5ad30881_0,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_5ad30881@rerun_24h,rerun_24h
p_q_2761fdfe_1,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_2761fdfe@rerun_24h,rerun_24h
p_q_16e427cd_2,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_16e427cd@rerun_24h,rerun_24h
p_q_44d9dff7_0,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_44d9dff7@rerun_24h,rerun_24h
p_q_9ea9bc19_3,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_9ea9bc19@rerun_24h,rerun_24h
p_q_0f14ed28_1,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_0f14ed28@rerun_24h,rerun_24h
p_q_d63bf68a_0,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_d63bf68a@rerun_24h,rerun_24h
p_q_8acef480_2,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_8acef480@rerun_24h,rerun_24h
p_q_6f15c777_2,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_6f15c777@rerun_24h,rerun_24h
p_q_0a45943e_0,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_0a45943e@rerun_24h,rerun_24h
p_q_6c6fbf05_2,SAME,VALID_AT_T,1,,freshqa,before 2022,TIMELESS,SINGLE_YEAR,q_6c6fbf05@rerun_24h,rerun_24h
p_q_9d330418_0,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_9d330418@rerun_24h,rerun_24h
p_q_e32d9c63_3,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_e32d9c63@rerun_24h,rerun_24h
p_q_bcbdf06e_1,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_bcbdf06e@rerun_24h,rerun_24h
p_q_f63307b3_3,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_f63307b3@rerun_24h,rerun_24h
p_q_c3300be7_3,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_c3300be7@rerun_24h,rerun_24h
q_34965476,BASE_QUERY,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,freshqa,2022,TIMELESS,SINGLE_YEAR,q_34965476@rerun_24h,rerun_24h
q_04a7276c,BASE_QUERY,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_04a7276c@rerun_24h,rerun_24h
q_c6b40080,BASE_QUERY,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_c6b40080@rerun_24h,rerun_24h
q_6bd3b3c9,BASE_QUERY,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_6bd3b3c9@rerun_12h,rerun_12h
q_84d66f3a,BASE_QUERY,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_84d66f3a@rerun_12h,rerun_12h
q_ad306b01,BASE_QUERY,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_ad306b01@rerun_24h,rerun_24h
q_caa2a1ae,BASE_QUERY,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_caa2a1ae@rerun_24h,rerun_24h
q_c4cf23ca,BASE_QUERY,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,freshqa,before 2022,TIMELESS,SINGLE_YEAR,q_c4cf23ca@rerun_24h,rerun_24h
q_384b354b,BASE_QUERY,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_384b354b@rerun_24h,rerun_24h
q_04a0842f,BASE_QUERY,VALID_AT_T,1,,freshqa,2022,TIMELESS,SINGLE_YEAR,q_04a0842f@rerun_24h,rerun_24h
q_a93676a9,BASE_QUERY,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_a93676a9@rerun_1h,rerun_1h
q_5fb43c16,BASE_QUERY,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_5fb43c16@rerun_24h,rerun_24h
q_eb3db942,BASE_QUERY,VALID_AT_T,1,,freshqa,before 2022,TIMELESS,SINGLE_YEAR,q_eb3db942@rerun_24h,rerun_24h
q_b1bd705b,BASE_QUERY,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_b1bd705b@rerun_24h,rerun_24h
p_q_5b78283a_3,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,FAST,VOLATILE,q_5b78283a@rerun_24h,rerun_24h
p_q_498e07da_0,DIFFERENT,SUPERSEDED_AT_T,0,paraphrase_different,temporal_align_qa,2023,SLOW,VOLATILE,q_498e07da@rerun_24h,rerun_24h
q_ba85b69b,BASE_QUERY,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,SLOW,VOLATILE,q_ba85b69b@rerun_24h,rerun_24h
p_q_e2133b50_0,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_e2133b50@rerun_24h,rerun_24h
q_1eee07b1,BASE_QUERY,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_1eee07b1@rerun_12h,rerun_12h
p_q_177880b1_1,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,MEDIUM,VOLATILE,q_177880b1@rerun_24h,rerun_24h
p_q_25f44bbf_1,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,FAST,VOLATILE,q_25f44bbf@rerun_24h,rerun_24h
q_4ef6bd87,BASE_QUERY,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,SLOW,VOLATILE,q_4ef6bd87@rerun_1h,rerun_1h
p_q_6d00c75f_2,JUDGE_DISAGREEMENT,SUPERSEDED_AT_T,0,paraphrase_judge_disagreement,freshqa,2023,FAST,SINGLE_YEAR,q_6d00c75f@rerun_24h,rerun_24h
p_q_134739ad_3,DIFFERENT,SUPERSEDED_AT_T,0,paraphrase_different,temporal_align_qa,2023,FAST,VOLATILE,q_134739ad@rerun_24h,rerun_24h
p_q_e52c4939_0,DIFFERENT,SUPERSEDED_AT_T,0,paraphrase_different,temporal_align_qa,2023,FAST,VOLATILE,q_e52c4939@rerun_24h,rerun_24h
p_q_359f65e2_2,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,freshqa,2023,FAST,SINGLE_YEAR,q_359f65e2@rerun_24h,rerun_24h
p_q_7954a9bc_0,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_7954a9bc@rerun_24h,rerun_24h
p_q_fa771a57_3,JUDGE_DISAGREEMENT,SUPERSEDED_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_fa771a57@rerun_24h,rerun_24h
p_q_c7e889d2_1,JUDGE_DISAGREEMENT,SUPERSEDED_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_c7e889d2@rerun_24h,rerun_24h
p_q_29f9cc16_1,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,FAST,VOLATILE,q_29f9cc16@rerun_24h,rerun_24h
p_q_2bbc82e4_2,DIFFERENT,SUPERSEDED_AT_T,0,paraphrase_different,temporal_align_qa,2023,FAST,VOLATILE,q_2bbc82e4@rerun_24h,rerun_24h
p_q_8efe208f_0,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_8efe208f@rerun_24h,rerun_24h
p_q_23baebab_2,JUDGE_DISAGREEMENT,SUPERSEDED_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_23baebab@rerun_24h,rerun_24h
p_q_9ad3d8f7_0,DIFFERENT,JUDGE_DISAGREEMENT,0,paraphrase_different,temporal_align_qa,2023,FAST,VOLATILE,q_9ad3d8f7@rerun_12h,rerun_12h
p_q_ea6dfe5b_0,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_ea6dfe5b@rerun_24h,rerun_24h
p_q_5e69097f_1,DIFFERENT,JUDGE_DISAGREEMENT,0,paraphrase_different,temporal_align_qa,2023,FAST,VOLATILE,q_5e69097f@rerun_24h,rerun_24h
p_q_311e11e2_1,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,FAST,VOLATILE,q_311e11e2@rerun_24h,rerun_24h
p_q_66b78d55_0,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_66b78d55@rerun_24h,rerun_24h
p_q_1c3ba216_2,JUDGE_DISAGREEMENT,INDETERMINATE_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_1c3ba216@rerun_24h,rerun_24h
p_q_9c8a947a_1,DIFFERENT,INDETERMINATE_AT_T,0,paraphrase_different,temporal_align_qa,2023,FAST,VOLATILE,q_9c8a947a@rerun_24h,rerun_24h
p_q_ef0e26fc_1,JUDGE_DISAGREEMENT,INDETERMINATE_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_ef0e26fc@rerun_24h,rerun_24h
p_q_d0506c00_0,JUDGE_DISAGREEMENT,SUPERSEDED_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_d0506c00@rerun_24h,rerun_24h
p_q_885601a2_3,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,FAST,VOLATILE,q_885601a2@rerun_24h,rerun_24h
p_q_ff13db06_0,JUDGE_DISAGREEMENT,SUPERSEDED_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_ff13db06@rerun_24h,rerun_24h
p_q_3c8e1699_1,DIFFERENT,JUDGE_DISAGREEMENT,0,paraphrase_different,temporal_align_qa,2023,FAST,VOLATILE,q_3c8e1699@rerun_24h,rerun_24h
p_q_21078da3_1,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_21078da3@rerun_24h,rerun_24h
p_q_badb7460_3,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,FAST,VOLATILE,q_badb7460@rerun_24h,rerun_24h
p_q_5284772a_2,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_5284772a@rerun_24h,rerun_24h
p_q_76a7b4a6_1,JUDGE_DISAGREEMENT,INDETERMINATE_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_76a7b4a6@rerun_24h,rerun_24h
p_q_b16f0265_3,JUDGE_DISAGREEMENT,INDETERMINATE_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_b16f0265@rerun_24h,rerun_24h
p_q_26393420_2,JUDGE_DISAGREEMENT,SUPERSEDED_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_26393420@rerun_24h,rerun_24h
p_q_830461c0_2,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_830461c0@rerun_24h,rerun_24h
p_q_ebb666ba_1,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_ebb666ba@rerun_24h,rerun_24h
p_q_d26e3359_0,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_d26e3359@rerun_24h,rerun_24h
p_q_efbe3181_2,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_efbe3181@rerun_24h,rerun_24h
p_q_63c4c1ca_1,JUDGE_DISAGREEMENT,SUPERSEDED_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_63c4c1ca@rerun_24h,rerun_24h
p_q_69b0bd6d_3,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_69b0bd6d@rerun_24h,rerun_24h
p_q_fa771a57_1,JUDGE_DISAGREEMENT,SUPERSEDED_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_fa771a57@rerun_24h,rerun_24h
p_q_b38c44e9_2,JUDGE_DISAGREEMENT,SUPERSEDED_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_b38c44e9@rerun_24h,rerun_24h
p_q_30501636_1,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_30501636@rerun_24h,rerun_24h
p_q_8fda5466_3,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,FAST,VOLATILE,q_8fda5466@rerun_12h,rerun_12h
